customer_id,card_type,products_count,mnths_with_bank,mnths_inactive_last_year,contacts_last_year,education,martial_status,gender,earnings_bucket,age,family_size,cc_limit,trans_amount,trans_count,amount_change,count_change,revolving_balance,open_to_buy_cl,util_ratio,TARGET
790096533,Blue,4,48.0,3,2,College,Married,M,$60K - $80K,55,2,8863.0,1512.0,27.0,1.207,1.455,1301,7562.0,0.147,0
713490483,Blue,6,48.0,2,2,Uneducated,Single,M,$80K - $120K,61,0,21740.0,1755.0,54.0,0.6759999999999999,0.5429999999999999,0,21740.0,0.0,0
779689233,Blue,3,33.0,1,2,Graduate,Single,M,$40K - $60K,50,3,2798.0,2903.0,69.0,0.708,0.6829999999999999,1291,1507.0,0.461,0
721498008,Blue,5,35.0,2,2,Uneducated,Single,F,Less than $40K,44,3,1438.3,3966.0,57.0,0.978,0.7809999999999999,0,1438.3,0.0,0
720153258,Blue,6,45.0,3,3,College,Single,F,Less than $40K,53,2,6210.0,3095.0,62.0,0.621,0.59,1083,5127.0,0.174,0
761818758,Blue,1,36.0,1,2,,Single,M,Unknown,43,1,11210.0,7206.0,86.0,0.6509999999999999,0.536,1079,10131.0,0.096,0
771819258,Blue,4,40.0,1,2,Unknown,Married,M,$120K +,52,1,3614.0,4561.0,82.0,0.6709999999999999,0.907,0,3614.0,0.0,0
779164608,Blue,6,34.0,2,3,Graduate,Married,F,Less than $40K,45,3,2641.0,4224.0,77.0,1.0190000000000001,0.7909999999999999,1336,1305.0,0.506,0
712460433,Blue,4,25.0,1,3,Uneducated,Single,M,$40K - $60K,39,2,9121.0,4112.0,80.0,0.6659999999999999,0.48100000000000004,1426,7695.0,0.156,0
822068583,Blue,4,44.0,3,0,Uneducated,Single,F,Unknown,48,4,2231.0,3946.0,48.0,0.7120000000000001,1.286,0,2231.0,0.0,0
709713033,Blue,3,48.0,3,3,College,Single,M,$80K - $120K,55,1,6846.0,1735.0,35.0,0.62,0.522,0,6846.0,0.0,1
714148758,Blue,2,27.0,3,3,Post-Graduate,Married,F,Less than $40K,34,2,1726.0,5228.0,68.0,1.0090000000000001,0.7,1398,328.0,0.81,0
789419658,Blue,3,38.0,2,1,College,Married,F,Unknown,47,4,1438.3,4503.0,89.0,0.68,0.978,0,1438.3,0.0,0
717385983,Blue,6,21.0,6,2,Graduate,Married,M,Less than $40K,30,0,2490.0,1645.0,30.0,0.8590000000000001,0.667,0,2490.0,0.0,0
709741608,Blue,3,36.0,1,2,Unknown,Single,M,$80K - $120K,51,2,4546.0,3739.0,53.0,0.6509999999999999,0.963,0,4546.0,0.0,0
788370258,Blue,5,30.0,3,2,Graduate,Married,M,$60K - $80K,37,4,2578.0,1830.0,64.0,0.8959999999999999,0.524,2517,61.0,0.976,0
713536158,Blue,5,56.0,3,2,College,Married,M,Less than $40K,65,1,4189.0,1597.0,31.0,0.715,0.722,0,4189.0,0.0,0
715812258,Blue,5,,5,2,High School,Married,M,$80K - $120K,45,2,12518.0,1165.0,33.0,0.645,0.833,1539,10979.0,0.12300000000000001,0
720973833,Blue,5,36.0,3,2,Graduate,Divorced,M,$60K - $80K,49,2,4596.0,2872.0,62.0,0.93,0.722,0,4596.0,0.0,0
712207683,Blue,3,36.0,3,2,Unknown,Divorced,M,Less than $40K,0,0,5155.0,1555.0,37.0,0.588,0.48,684,4471.0,0.133,0
714744783,Blue,3,36.0,1,4,Unknown,Married,F,Less than $40K,48,3,6197.0,3825.0,67.0,0.552,0.675,1219,4978.0,0.19699999999999998,0
794576058,Blue,1,26.0,2,3,Graduate,Married,M,$80K - $120K,42,3,8480.0,4070.0,76.0,0.6679999999999999,0.49,1339,7141.0,0.158,0
713936583,Blue,6,43.0,3,1,Graduate,Married,M,$60K - $80K,54,2,6224.0,2187.0,58.0,0.983,0.657,1892,4332.0,0.304,0
718471758,Silver,5,37.0,2,2,Doctorate,Single,M,$60K - $80K,49,4,30976.0,3193.0,69.0,0.684,0.725,2051,28925.0,0.066,0
714797733,Blue,6,33.0,1,4,College,Single,M,$60K - $80K,41,3,5246.0,3189.0,56.0,0.9690000000000001,0.556,0,5246.0,0.0,0
715261458,Blue,6,36.0,2,4,Graduate,Single,F,Less than $40K,37,1,6827.0,2621.0,49.0,0.754,0.815,0,6827.0,0.0,0
713610933,Blue,3,26.0,2,1,Uneducated,Married,F,Less than $40K,40,2,2708.0,4277.0,90.0,0.5720000000000001,0.636,0,2708.0,0.0,0
710542983,Blue,4,21.0,6,0,Graduate,Married,F,Less than $40K,48,4,1930.0,5033.0,87.0,0.815,0.5820000000000001,0,1930.0,0.0,0
766111383,Blue,4,31.0,2,4,High School,Married,F,$40K - $60K,38,2,1593.0,4136.0,67.0,0.87,0.718,1091,502.0,0.685,0
716283108,Blue,2,36.0,2,3,Uneducated,Married,F,Less than $40K,44,4,6769.0,7986.0,88.0,0.743,0.6,1133,5636.0,0.16699999999999998,0
718016808,Blue,3,55.0,1,0,Unknown,Married,F,Less than $40K,62,0,2064.0,1475.0,27.0,0.455,0.929,1282,782.0,0.621,0
799468083,Blue,2,45.0,2,2,Graduate,Married,M,$40K - $60K,51,2,11467.0,14373.0,97.0,1.018,0.764,1146,10321.0,0.1,0
718764708,Blue,1,36.0,4,3,Graduate,Unknown,M,$120K +,45,3,8858.0,14223.0,103.0,0.741,0.7759999999999999,1359,7499.0,0.153,0
719703483,Blue,6,37.0,3,3,Doctorate,Divorced,F,Less than $40K,47,1,2707.0,4646.0,73.0,0.794,0.78,1367,1340.0,0.505,0
720989133,Blue,2,36.0,1,2,College,Married,F,Less than $40K,41,2,1654.0,4596.0,82.0,0.65,0.8220000000000001,1093,561.0,0.6609999999999999,0
715827858,Blue,3,47.0,3,3,Uneducated,Married,F,Less than $40K,58,4,2822.0,1218.0,23.0,1.456,2.286,2173,649.0,0.77,0
711355908,Silver,2,36.0,3,3,Graduate,Unknown,F,Unknown,44,3,34516.0,12042.0,117.0,0.659,0.857,941,33575.0,0.027000000000000003,0
711249858,Blue,2,38.0,3,2,Unknown,Married,M,$80K - $120K,49,4,29890.0,3315.0,47.0,0.64,0.382,0,29890.0,0.0,1
712076358,Blue,5,34.0,3,2,High School,Single,M,$120K +,46,3,5155.0,3535.0,57.0,0.882,1.111,868,4287.0,0.168,0
709430508,Blue,1,32.0,2,3,High School,Unknown,M,$40K - $60K,40,4,7316.0,1849.0,50.0,0.563,0.47100000000000003,1335,5981.0,0.182,1
711258108,Blue,4,44.0,3,2,College,Married,M,$120K +,54,1,2821.0,1419.0,36.0,0.441,0.8,2415,406.0,0.856,0
708104658,Blue,4,36.0,3,2,Graduate,Unknown,M,$40K - $60K,46,1,1438.3,2928.0,48.0,1.143,1.4,890,548.3,0.619,0
807971658,Blue,1,42.0,2,3,Unknown,Married,F,Less than $40K,47,3,3669.0,13931.0,112.0,0.83,0.836,2517,1152.0,0.6859999999999999,0
806889633,Blue,3,33.0,1,4,Uneducated,Married,M,$80K - $120K,38,2,20117.0,2906.0,58.0,1.4,1.0,1226,18891.0,0.061,0
718358808,Blue,5,50.0,3,5,High School,Divorced,F,Less than $40K,0,2,3276.0,3758.0,61.0,0.972,0.6940000000000001,0,3276.0,0.0,0
708216108,Blue,5,44.0,1,4,College,Married,F,$40K - $60K,56,1,4088.0,2250.0,39.0,1.248,0.857,1557,2531.0,0.381,0
712841883,Silver,3,36.0,3,2,College,Single,M,$80K - $120K,50,3,34516.0,7155.0,66.0,0.735,0.65,2517,31999.0,0.073,1
718445883,Blue,3,36.0,2,4,Uneducated,Married,F,Less than $40K,61,1,6859.0,1617.0,26.0,0.65,1.0,2489,4370.0,0.363,0
717556758,Blue,1,36.0,2,3,High School,Single,F,Less than $40K,52,2,3029.0,14934.0,113.0,0.8420000000000001,0.823,2267,762.0,0.748,0
712044558,Silver,6,41.0,2,3,Uneducated,Single,F,Less than $40K,51,1,14563.0,6408.0,70.0,0.708,0.9440000000000001,1309,13254.0,0.09,1
710979033,Blue,3,20.0,1,3,Unknown,Single,M,$40K - $60K,30,0,6607.0,3046.0,73.0,0.8540000000000001,0.78,2517,4090.0,0.381,0
715848408,Blue,6,52.0,6,1,Graduate,Unknown,M,$80K - $120K,61,1,8851.0,1257.0,36.0,0.731,0.44,0,8851.0,0.0,0
720204558,Blue,4,36.0,1,3,High School,Married,F,Less than $40K,45,2,1640.0,4597.0,77.0,0.8109999999999999,0.878,999,641.0,0.609,0
708722583,Blue,5,36.0,3,1,Uneducated,Single,F,Less than $40K,39,4,2609.0,3024.0,64.0,0.657,0.6,1656,953.0,0.635,0
771304383,Blue,1,33.0,2,3,High School,Married,F,Less than $40K,200,3,4174.0,7905.0,86.0,0.8320000000000001,0.755,2507,1667.0,0.601,0
717960033,Blue,6,44.0,3,1,Graduate,Single,F,Less than $40K,52,1,2484.0,4084.0,86.0,0.922,0.536,1495,989.0,0.602,0
716443608,Blue,2,36.0,3,1,Unknown,Unknown,F,Less than $40K,46,3,7199.0,4050.0,78.0,0.83,0.8140000000000001,1235,5964.0,0.172,0
781794708,Blue,2,29.0,1,3,Post-Graduate,Unknown,M,$80K - $120K,35,3,17030.0,715.0,25.0,0.528,0.562,1911,15119.0,0.11199999999999999,1
793630083,Blue,1,33.0,3,4,,Single,M,$120K +,39,2,1726.0,1804.0,34.0,0.371,0.259,1476,250.0,0.855,1
780466533,Blue,3,41.0,3,0,Doctorate,Married,M,$120K +,54,3,21592.0,1873.0,52.0,1.097,0.529,1676,19916.0,0.078,0
709008708,Blue,2,34.0,1,2,College,Married,M,Less than $40K,200,3,8390.0,8316.0,92.0,0.8,0.7040000000000001,0,8390.0,0.0,0
720513333,Blue,2,39.0,1,3,High School,Single,M,$80K - $120K,46,3,21350.0,4878.0,78.0,0.512,0.444,1724,19626.0,0.081,0
808169358,Blue,5,52.0,3,4,Uneducated,Single,M,$40K - $60K,57,2,12291.0,1683.0,50.0,0.685,0.47100000000000003,2289,10002.0,0.18600000000000003,0
708649683,Blue,1,42.0,3,2,High School,Single,M,$60K - $80K,51,2,16703.0,15472.0,122.0,0.555,0.768,1140,15563.0,0.068,0
714684108,Blue,4,24.0,2,4,Post-Graduate,Single,M,$40K - $60K,31,1,4169.0,8565.0,70.0,0.836,0.795,534,3635.0,0.128,1
709134333,Blue,6,28.0,2,3,Graduate,Unknown,F,Less than $40K,45,2,3136.0,4674.0,67.0,0.722,0.763,2253,883.0,0.718,0
714732183,Blue,6,36.0,3,2,Uneducated,Unknown,M,$40K - $60K,47,4,3402.0,3188.0,65.0,0.43200000000000005,0.667,1607,1795.0,0.47200000000000003,0
715401633,Blue,3,35.0,1,2,Graduate,Single,F,Less than $40K,43,3,4469.0,2111.0,38.0,0.669,0.462,2002,2467.0,0.44799999999999995,0
771527508,Blue,3,48.0,4,1,Graduate,Single,M,$60K - $80K,60,2,10886.0,3488.0,66.0,0.7490000000000001,0.535,1145,9741.0,0.105,0
803339583,Blue,4,44.0,4,2,Post-Graduate,Married,F,Less than $40K,49,2,1644.0,4898.0,82.0,1.033,0.7829999999999999,0,1644.0,0.0,0
709212183,Blue,6,36.0,1,3,Graduate,Married,F,Less than $40K,53,2,3176.0,1634.0,53.0,0.38799999999999996,0.47200000000000003,1470,1706.0,0.46299999999999997,0
766706358,Blue,6,32.0,3,0,Unknown,Married,F,Less than $40K,39,2,2524.0,1800.0,33.0,1.048,0.5,1395,1129.0,0.5529999999999999,0
714573258,Blue,4,30.0,2,4,Post-Graduate,Single,M,$60K - $80K,36,2,1606.0,2229.0,45.0,0.59,1.045,798,808.0,0.49700000000000005,0
715672458,Blue,6,36.0,3,2,Graduate,Single,M,$60K - $80K,47,5,2721.0,4557.0,71.0,0.7959999999999999,0.972,1264,1457.0,0.465,0
712770408,Blue,6,36.0,3,2,Graduate,Unknown,F,Less than $40K,200,2,3413.0,2285.0,40.0,0.593,0.429,0,3413.0,0.0,1
768612258,Blue,3,46.0,3,3,Unknown,Single,F,Less than $40K,52,3,2700.0,4171.0,78.0,0.848,0.8140000000000001,1623,1077.0,0.601,0
714234858,Blue,5,36.0,1,4,High School,Married,F,Less than $40K,54,3,3666.0,4735.0,84.0,0.779,0.826,1739,1927.0,0.474,0
715174983,Blue,4,36.0,4,4,Graduate,Married,M,$60K - $80K,40,3,2223.0,3331.0,67.0,0.5720000000000001,0.675,597,1626.0,0.26899999999999996,0
811076883,Blue,1,40.0,4,3,Graduate,Married,M,$40K - $60K,45,3,7979.0,5056.0,63.0,0.465,0.853,0,7979.0,0.0,1
720403008,Blue,4,38.0,4,1,Uneducated,Married,F,Unknown,50,3,11486.0,4918.0,79.0,0.38299999999999995,0.5489999999999999,0,11486.0,0.0,0
714391683,Gold,4,36.0,3,2,Unknown,Married,M,$60K - $80K,39,4,34516.0,8248.0,66.0,0.841,0.65,2517,31999.0,0.073,1
717409533,Blue,1,26.0,2,3,Post-Graduate,Single,F,Less than $40K,36,2,1821.0,2824.0,43.0,0.8270000000000001,0.387,1486,335.0,0.816,1
712829808,Blue,4,29.0,3,4,Uneducated,Married,M,$60K - $80K,39,3,2187.0,2031.0,40.0,0.467,0.33299999999999996,0,2187.0,0.0,1
709635858,Blue,6,45.0,2,3,Graduate,Married,F,Less than $40K,56,3,2235.0,1229.0,27.0,0.556,0.35,0,2235.0,0.0,0
809626983,Blue,3,43.0,3,3,High School,Married,F,Less than $40K,48,3,1670.0,2790.0,37.0,0.7070000000000001,0.321,0,1670.0,0.0,1
716238483,Blue,3,50.0,2,3,College,Married,M,$80K - $120K,59,0,12918.0,9138.0,76.0,1.008,0.9,2352,10566.0,0.182,1
799707858,Blue,6,42.0,1,2,High School,Married,F,Less than $40K,50,1,7115.0,3584.0,57.0,0.769,0.966,2000,5115.0,0.281,0
710155983,Blue,3,36.0,3,4,Unknown,Single,M,$40K - $60K,52,1,4826.0,,62.0,0.9540000000000001,1.0,0,4826.0,0.0,1
788620083,Blue,2,41.0,2,2,Graduate,Single,F,Less than $40K,50,3,2382.0,4563.0,89.0,0.78,0.7120000000000001,1419,963.0,0.596,0
827100333,Blue,3,45.0,3,2,High School,Married,F,Less than $40K,49,3,1438.3,5208.0,93.0,0.657,0.755,726,712.3,0.505,0
789187908,Blue,4,45.0,2,2,Uneducated,Married,M,$80K - $120K,56,2,11102.0,1448.0,36.0,0.625,1.0,1946,9156.0,0.175,0
716999883,Blue,5,41.0,2,0,High School,Married,M,$80K - $120K,51,4,15897.0,1405.0,43.0,0.584,0.387,1437,14460.0,0.09,0
713998233,Blue,6,36.0,2,4,High School,Single,F,Less than $40K,37,2,3586.0,2780.0,57.0,0.745,0.727,1414,2172.0,0.39399999999999996,0
788826408,Blue,6,16.0,1,3,Uneducated,Married,M,$120K +,33,1,10705.0,2434.0,58.0,1.171,0.812,1352,9353.0,0.126,0
713854608,Blue,6,36.0,3,3,Uneducated,Married,M,$60K - $80K,62,1,9521.0,2444.0,63.0,1.308,0.4,1669,7852.0,0.175,0
709690158,Blue,6,36.0,1,2,Graduate,Married,F,Less than $40K,52,4,4592.0,1470.0,33.0,0.5720000000000001,0.737,2517,2075.0,0.5479999999999999,0
717225258,Blue,6,27.0,2,2,Graduate,Single,M,$120K +,0,2,13655.0,2383.0,59.0,0.509,0.595,1048,12607.0,0.077,0
709007883,Blue,2,28.0,2,3,Graduate,Married,M,Less than $40K,37,2,3079.0,14540.0,104.0,0.65,0.552,1267,1812.0,0.41100000000000003,0
787504158,Blue,4,24.0,3,2,Unknown,Married,F,Less than $40K,0,0,2570.0,1755.0,42.0,0.6859999999999999,0.44799999999999995,2230,340.0,0.868,0
789849108,Blue,6,25.0,1,2,Graduate,Single,M,$60K - $80K,35,1,14365.0,2290.0,62.0,0.61,0.632,0,14365.0,0.0,0
780143283,Blue,4,32.0,3,3,Graduate,Married,F,$40K - $60K,43,3,2701.0,2678.0,37.0,0.637,0.609,2498,203.0,0.925,1
826490133,Blue,6,38.0,3,2,Uneducated,Divorced,F,Unknown,42,4,10039.0,4685.0,76.0,0.7,0.9,1600,8439.0,0.159,0
771666783,Blue,5,31.0,1,1,College,Married,F,$40K - $60K,43,5,5302.0,4883.0,68.0,0.8170000000000001,0.581,1136,4166.0,0.214,0
712050933,Blue,5,32.0,2,3,College,Married,M,$80K - $120K,48,4,25190.0,1533.0,41.0,0.467,0.32299999999999995,0,25190.0,0.0,1
789345408,Blue,5,29.0,3,2,College,Married,F,$40K - $60K,39,2,1438.3,4983.0,53.0,0.894,1.12,722,716.3,0.502,0
719495958,Blue,3,36.0,3,4,Unknown,Married,F,Less than $40K,200,1,2983.0,2509.0,46.0,0.865,0.586,0,2983.0,0.0,1
714405183,Blue,4,36.0,2,2,Graduate,Married,F,Less than $40K,47,3,1776.0,4295.0,60.0,0.917,0.622,1519,257.0,0.855,0
785237958,Blue,2,39.0,3,3,College,Married,M,$60K - $80K,45,5,3439.0,,35.0,0.825,0.29600000000000004,0,3439.0,0.0,1
715212108,Blue,5,36.0,5,1,College,Married,F,Less than $40K,41,2,1438.3,4565.0,84.0,0.6859999999999999,0.7140000000000001,0,1438.3,0.0,0
716586408,Blue,1,36.0,1,3,,Unknown,F,Less than $40K,48,3,4850.0,4187.0,86.0,0.603,0.6859999999999999,1022,3828.0,0.21100000000000002,0
789193383,Blue,3,54.0,1,5,Uneducated,Single,M,Less than $40K,65,0,2644.0,3495.0,70.0,0.755,0.628,1691,953.0,0.64,0
714313608,Blue,5,36.0,3,0,Uneducated,Married,F,Less than $40K,36,4,4228.0,4356.0,74.0,1.0759999999999998,0.682,1886,2342.0,0.446,0
827888433,Blue,5,39.0,2,2,Uneducated,Single,M,$40K - $60K,43,4,6648.0,2089.0,60.0,0.79,0.579,2242,4406.0,0.337,0
720841533,Blue,3,15.0,1,5,Graduate,Married,M,Less than $40K,29,0,4700.0,14723.0,96.0,0.617,0.655,0,4700.0,0.0,0
716726058,Blue,4,30.0,1,1,College,Single,F,Less than $40K,48,3,2865.0,4609.0,79.0,0.605,0.7559999999999999,1523,1342.0,0.532,0
717241233,Blue,3,51.0,3,3,Unknown,Single,F,Less than $40K,200,1,6089.0,14112.0,123.0,0.757,0.809,1341,4748.0,0.22,0
719590458,Blue,6,36.0,3,3,Graduate,Married,F,Less than $40K,44,4,1905.0,3120.0,46.0,0.845,0.586,0,1905.0,0.0,1
720247158,Blue,6,36.0,3,2,Graduate,Single,M,Unknown,63,0,7108.0,3787.0,68.0,0.813,0.619,600,6508.0,0.084,0
712327608,Blue,4,36.0,3,2,Doctorate,Single,F,Less than $40K,54,0,2708.0,2321.0,45.0,0.6729999999999999,0.552,0,2708.0,0.0,1
709850508,Blue,3,,2,5,Graduate,Married,F,Less than $40K,33,2,3202.0,2917.0,37.0,1.012,0.682,0,3202.0,0.0,1
803652633,Blue,4,41.0,2,2,Uneducated,Single,F,Less than $40K,47,2,2092.0,5124.0,70.0,0.838,0.522,1575,517.0,0.753,0
720274158,Blue,4,35.0,2,2,High School,Married,F,Less than $40K,42,4,4478.0,3879.0,76.0,0.655,1.235,1700,2778.0,0.38,0
720132258,Silver,6,36.0,1,5,Post-Graduate,Single,M,$120K +,49,3,34516.0,3422.0,78.0,0.934,0.529,1323,33193.0,0.038,0
739117233,Blue,3,50.0,3,2,High School,Married,M,$120K +,57,3,3205.0,2126.0,58.0,0.6729999999999999,0.657,1530,1675.0,0.47700000000000004,0
716169258,Blue,3,39.0,3,4,Graduate,Married,F,Less than $40K,47,5,7128.0,1468.0,44.0,0.573,0.76,1560,5568.0,0.21899999999999997,0
823863033,Silver,6,48.0,6,1,Unknown,Married,M,$80K - $120K,52,2,34516.0,4254.0,73.0,0.642,0.5870000000000001,1473,33043.0,0.043,0
713592408,Blue,3,28.0,3,2,High School,Married,F,Less than $40K,43,3,2590.0,3391.0,66.0,0.63,0.833,0,2590.0,0.0,0
721437333,Blue,2,36.0,2,2,Graduate,Single,M,$80K - $120K,46,2,5054.0,2027.0,,0.605,0.39299999999999996,2517,2537.0,0.498,1
720971358,Blue,5,47.0,3,3,High School,Single,M,$80K - $120K,59,0,26812.0,14838.0,110.0,0.679,0.642,1491,25321.0,0.055999999999999994,0
801977733,Blue,4,34.0,2,2,High School,Single,F,Less than $40K,40,2,2395.0,4481.0,82.0,0.787,0.8220000000000001,1437,958.0,0.6,0
781675983,Blue,4,53.0,5,1,Graduate,Married,F,Less than $40K,59,0,3054.0,4706.0,84.0,1.061,0.647,2517,537.0,0.8240000000000001,0
721375308,Blue,5,36.0,1,3,High School,Married,M,$80K - $120K,48,3,30579.0,1289.0,19.0,0.759,0.727,1351,29228.0,0.044000000000000004,0
714503433,Blue,1,36.0,3,3,Doctorate,Married,F,Less than $40K,57,2,1615.0,2212.0,43.0,0.507,0.387,950,665.0,0.588,1
789271533,Blue,5,40.0,3,2,Doctorate,Single,F,Less than $40K,51,1,1438.3,4653.0,74.0,0.615,0.897,908,530.3,0.631,0
809954133,Blue,6,44.0,1,3,Uneducated,Married,M,$60K - $80K,49,2,5013.0,5223.0,84.0,0.8220000000000001,0.909,0,5013.0,0.0,0
720777558,Blue,6,38.0,2,2,Graduate,Single,F,Less than $40K,46,4,2671.0,4519.0,79.0,0.732,0.795,1713,958.0,0.6409999999999999,0
710607408,Blue,3,28.0,1,4,High School,Single,F,Unknown,37,3,18570.0,3999.0,96.0,1.385,0.846,1524,17046.0,0.08199999999999999,0
710300733,Blue,2,27.0,4,1,High School,Single,M,$120K +,38,3,34516.0,13781.0,106.0,0.919,0.797,0,34516.0,0.0,0
717390408,Blue,5,36.0,2,3,Uneducated,Married,F,$40K - $60K,49,4,4167.0,7590.0,87.0,0.581,0.7759999999999999,0,4167.0,0.0,1
779445108,Blue,6,13.0,1,2,Graduate,Single,M,$40K - $60K,26,0,3290.0,2781.0,54.0,0.466,0.35,1616,1674.0,0.491,0
713896533,Blue,5,33.0,1,3,High School,Single,M,$60K - $80K,42,4,9442.0,3157.0,63.0,0.654,0.853,838,8604.0,0.08900000000000001,0
713363583,Blue,3,17.0,1,2,Uneducated,Single,M,$120K +,34,2,5030.0,3345.0,69.0,0.856,1.3,2326,2704.0,0.462,0
817240833,Blue,4,36.0,3,1,Graduate,Single,F,Less than $40K,51,2,4970.0,5023.0,78.0,0.738,0.733,1591,3379.0,0.32,0
709257708,Blue,1,41.0,1,2,High School,Single,F,Less than $40K,47,2,3108.0,14965.0,127.0,0.917,0.716,1978,1130.0,0.636,0
798962058,Blue,3,30.0,3,3,Graduate,Married,F,Less than $40K,36,5,3103.0,1836.0,48.0,0.581,0.655,2399,704.0,0.773,0
717491058,Blue,6,26.0,2,3,Post-Graduate,Single,M,$60K - $80K,42,2,20803.0,4012.0,60.0,0.311,0.429,1747,19056.0,0.084,0
717392358,Blue,6,50.0,2,2,Graduate,Married,M,$80K - $120K,60,1,23412.0,1786.0,50.0,0.79,0.7859999999999999,1078,22334.0,0.046,0
710986758,Blue,6,30.0,2,4,High School,Single,M,$60K - $80K,43,3,11550.0,3891.0,76.0,1.034,0.9,1505,10045.0,0.13,0
789081408,Blue,6,32.0,3,4,Uneducated,Single,F,Less than $40K,44,4,1438.3,2527.0,,0.889,0.406,170,1268.3,0.11800000000000001,1
712523283,Blue,4,41.0,3,2,Unknown,Married,M,$120K +,55,2,14938.0,1134.0,31.0,0.49,0.632,0,14938.0,0.0,0
713445183,Blue,4,26.0,3,2,,Married,M,$60K - $80K,35,1,4008.0,2794.0,58.0,1.504,1.148,1841,2167.0,0.45899999999999996,0
717364458,Blue,6,26.0,1,4,High School,Married,F,Less than $40K,0,3,4331.0,2053.0,33.0,1.07,1.75,1445,2886.0,0.33399999999999996,0
757722708,Blue,1,35.0,3,1,College,Married,M,$60K - $80K,42,3,1438.3,4246.0,83.0,0.887,0.804,0,1438.3,0.0,0
771922008,Blue,5,46.0,2,2,Unknown,Single,F,Less than $40K,57,2,5443.0,4416.0,64.0,0.42100000000000004,0.6,1889,3554.0,0.34700000000000003,0
816600933,Blue,3,51.0,2,3,College,Married,M,$80K - $120K,56,0,14501.0,1031.0,25.0,0.8540000000000001,0.389,0,14501.0,0.0,1
713436183,Blue,4,29.0,3,2,High School,Married,F,$40K - $60K,42,3,5640.0,4739.0,80.0,0.77,0.86,0,5640.0,0.0,0
715891533,Blue,1,33.0,2,1,Graduate,Unknown,F,Less than $40K,45,4,1979.0,5458.0,84.0,0.7020000000000001,0.75,1305,674.0,0.659,0
711251133,Blue,5,27.0,2,3,Post-Graduate,Single,M,$80K - $120K,37,0,15326.0,2990.0,55.0,1.159,0.9640000000000001,0,15326.0,0.0,0
823507833,Blue,4,40.0,3,2,High School,Single,M,$60K - $80K,44,4,14370.0,4510.0,79.0,0.557,0.6459999999999999,945,13425.0,0.066,0
715719033,Blue,4,32.0,3,2,Post-Graduate,Married,F,Less than $40K,38,3,3317.0,,74.0,0.862,1.0,2517,800.0,0.759,0
797150733,Blue,5,38.0,2,2,Unknown,Single,M,$40K - $60K,44,3,1643.0,1754.0,39.0,0.6,0.56,0,1643.0,0.0,1
717636933,Blue,3,40.0,1,1,College,Divorced,F,$40K - $60K,48,5,4365.0,3542.0,57.0,0.598,1.111,0,4365.0,0.0,0
708098133,Blue,6,19.0,1,0,Graduate,Married,F,Less than $40K,32,0,2834.0,1598.0,39.0,1.4580000000000002,0.773,1418,1416.0,0.5,0
758168133,Blue,2,43.0,3,1,High School,Married,F,$40K - $60K,50,0,4154.0,4325.0,86.0,0.544,0.72,1060,3094.0,0.255,0
713828208,Blue,6,36.0,2,1,Uneducated,Unknown,M,$60K - $80K,47,2,8311.0,1895.0,57.0,0.584,0.425,0,8311.0,0.0,0
715004808,Blue,5,39.0,3,1,High School,Married,F,Less than $40K,49,2,2992.0,4339.0,84.0,0.7070000000000001,0.75,1845,1147.0,0.617,0
709957158,Blue,5,40.0,1,2,High School,Married,M,$40K - $60K,48,4,2514.0,3942.0,65.0,0.852,0.625,2251,263.0,0.895,0
789562383,Blue,2,30.0,3,0,High School,Unknown,F,Less than $40K,38,1,1438.3,1259.0,24.0,0.888,1.0,583,855.3,0.405,0
771518658,Blue,5,46.0,3,1,High School,Married,F,$40K - $60K,58,1,1871.0,4553.0,90.0,0.79,0.731,1339,532.0,0.716,0
779351208,Blue,4,34.0,1,4,Unknown,Single,M,$60K - $80K,49,2,5176.0,1902.0,56.0,0.838,0.9309999999999999,0,5176.0,0.0,0
788794758,Blue,2,28.0,2,4,Graduate,Single,M,$40K - $60K,46,4,2979.0,2061.0,38.0,0.644,0.462,0,2979.0,0.0,1
719584608,Blue,3,32.0,1,1,High School,Unknown,M,$40K - $60K,40,4,1438.3,4215.0,79.0,0.657,0.927,0,1438.3,0.0,0
720006333,Blue,4,40.0,3,3,College,Divorced,M,$80K - $120K,48,2,4479.0,4520.0,63.0,0.89,0.37,0,4479.0,0.0,1
715974783,Blue,4,40.0,3,3,Graduate,Married,M,$80K - $120K,53,1,4186.0,4590.0,69.0,0.888,0.816,0,4186.0,0.0,0
794784633,Blue,6,55.0,1,2,Uneducated,Single,F,$40K - $60K,61,0,2214.0,4478.0,77.0,0.64,0.7909999999999999,2123,91.0,0.9590000000000001,0
710201058,Blue,3,38.0,3,2,Graduate,Married,F,Less than $40K,46,4,1485.0,4198.0,65.0,0.622,0.912,736,749.0,0.496,0
717090183,Blue,6,50.0,1,2,Doctorate,Married,M,$120K +,60,1,21697.0,2117.0,48.0,0.654,0.655,2144,19553.0,0.099,0
717081483,Blue,3,25.0,2,2,Graduate,Divorced,M,$80K - $120K,37,2,25187.0,16606.0,96.0,0.799,0.778,2209,22978.0,0.08800000000000001,0
710577708,Blue,5,25.0,3,3,Unknown,Single,M,$40K - $60K,35,1,2657.0,2591.0,59.0,0.831,0.903,1983,674.0,0.746,0
